Identifiant	Fasta_Identifiant	Beginning_Domain	End_Domain	Iteration_0	Iteration_1	Iteration_2	Iteration_3	Iteration_4	Iteration_5	Iteration_6	For_Next_Iteration	Manual_Verification	True_CoBaHMA
UniRef100_W0SHT6	UniRef100_W0SHT6_0	1	97	False	True	True	False	False	False	False	False		True
UniRef100_A0A7V9BUN8	UniRef100_A0A7V9BUN8_0	4	77	False	True	True	False	False	False	False	False		True
UniRef100_A0A351WUV5	UniRef100_A0A351WUV5_0	1	85	False	True	True	False	True	True	False	False		True
UniRef100_A0A3A8TAZ7	UniRef100_A0A3A8TAZ7_0	1	89	False	True	True	True	False	True	False	False		True
UniRef100_I4EMY9	UniRef100_I4EMY9_0	57	137	False	True	True	True	False	False	False	False		True
UniRef100_A0A352NUA0	UniRef100_A0A352NUA0_0	1	81	False	True	True	True	True	True	False	False		True
UniRef100_A0A109SXH9	UniRef100_A0A109SXH9_0	6	93	False	True	True	True	False	True	True	False		True
UniRef100_A0A0R1LPZ2	UniRef100_A0A0R1LPZ2_0	14	102	False	True	True	False	True	True	True	False		True
UniRef100_D4CT74	UniRef100_D4CT74_0	1	79	False	True	True	True	False	False	False	False		True
UniRef100_A0A6H2NMM5	UniRef100_A0A6H2NMM5_0	27	109	False	True	True	False	False	False	False	False		True
UniRef100_A0A1D3RQ26	UniRef100_A0A1D3RQ26_0	1	95	False	True	True	False	False	False	False	False		True
UniRef100_A0A7R7AGG2	UniRef100_A0A7R7AGG2_0	4	94	False	True	True	False	False	False	False	False		True
UniRef100_A0A414NY03	UniRef100_A0A414NY03_0	79	166	False	True	True	True	False	True	False	False		True
UniRef100_A0A1X1ZJB8	UniRef100_A0A1X1ZJB8_0	1	99	False	True	True	False	False	False	False	False		True
UniRef100_A0A1S9CS02	UniRef100_A0A1S9CS02_0	1	111	False	True	True	True	True	True	True	False		True
UniRef100_A0A2K9I4N0	UniRef100_A0A2K9I4N0_0	10	78	False	True	True	False	True	False	False	False		True
UniRef100_A0A4R4XT93	UniRef100_A0A4R4XT93_0	21	120	False	True	True	False	True	True	True	False		True
UniRef100_A0A351BE08	UniRef100_A0A351BE08_0	1	115	False	True	True	True	False	False	False	False		True
UniRef100_A0A1G0DQE6	UniRef100_A0A1G0DQE6_0	2	114	False	True	True	True	False	False	True	False		True
UniRef100_A0A257N2D6	UniRef100_A0A257N2D6_0	7	118	False	True	True	True	False	True	False	False		True
UniRef100_A0A257NA36	UniRef100_A0A257NA36_0	6	116	False	True	True	True	False	False	False	False		True
UniRef100_A0A2N1ZRV3	UniRef100_A0A2N1ZRV3_0	11	128	False	True	True	True	True	False	False	False		True
UniRef100_A0A2P5NAB0	UniRef100_A0A2P5NAB0_0	4	115	False	True	True	True	False	False	False	False		True
UniRef100_A0A2P5NX48	UniRef100_A0A2P5NX48_0	7	120	False	True	True	True	False	False	False	False		True
UniRef100_A0A2W4TDG5	UniRef100_A0A2W4TDG5_0	3	121	False	True	True	True	False	False	False	False		True
UniRef100_A0A363SI65	UniRef100_A0A363SI65_0	1	109	False	True	True	True	True	False	True	False		True
UniRef100_A0A369CIC3	UniRef100_A0A369CIC3_0	4	115	False	True	True	True	False	False	False	False		True
UniRef100_A0A3D4XQL5	UniRef100_A0A3D4XQL5_0	1	111	False	True	True	True	False	False	False	False		True
UniRef100_A0A418RMG4	UniRef100_A0A418RMG4_0	5	115	False	True	True	True	False	False	False	False		True
UniRef100_A0A497X911	UniRef100_A0A497X911_0	1	115	False	True	True	True	False	False	False	False		True
UniRef100_A0A4V2NV05	UniRef100_A0A4V2NV05_0	3	115	False	True	True	True	False	False	False	False		True
UniRef100_A0A5C7KBI4	UniRef100_A0A5C7KBI4_0	2	115	False	True	True	True	True	False	False	False		True
UniRef100_A0A5Q0ELN2	UniRef100_A0A5Q0ELN2_0	2	115	False	True	True	True	False	False	False	False		True
UniRef100_A0A6J4FT88	UniRef100_A0A6J4FT88_0	1	107	False	True	True	True	False	False	False	False		True
UniRef100_A0A6L4YGC4	UniRef100_A0A6L4YGC4_0	1	119	False	True	True	True	False	False	False	False		True
UniRef100_A0A7C9UY65	UniRef100_A0A7C9UY65_0	1	107	False	True	True	True	False	False	False	False		True
UniRef100_A0A7T0JMQ8	UniRef100_A0A7T0JMQ8_0	6	116	False	True	True	True	False	False	False	False		True
UniRef100_A0A7T0JNR0	UniRef100_A0A7T0JNR0_0	6	120	False	True	True	True	False	False	False	False		True
UniRef100_A0A7Y8M5V4	UniRef100_A0A7Y8M5V4_0	1	113	False	True	True	True	False	False	False	False		True
UniRef100_A0A833GQF7	UniRef100_A0A833GQF7_0	1	107	False	True	True	True	False	False	False	False		True
UniRef100_A0A849S7A1	UniRef100_A0A849S7A1_0	6	116	False	True	True	True	False	False	False	False		True
UniRef100_A0A849U5X8	UniRef100_A0A849U5X8_0	1	112	False	True	True	True	False	False	False	False		True
UniRef100_G4SV97	UniRef100_G4SV97_0	6	116	False	True	True	True	False	False	False	False		True
UniRef100_V6EWK8	UniRef100_V6EWK8_0	1	84	False	True	True	True	False	False	False	False		True
UniRef100_A0A849S5J8	UniRef100_A0A849S5J8_0	78	194	False	True	True	True	False	False	False	False		True
UniRef100_A0A410RRT9	UniRef100_A0A410RRT9_0	1	89	False	True	True	True	False	False	False	False		True
UniRef100_A0A7W0Y9P3	UniRef100_A0A7W0Y9P3_0	1	89	False	True	True	False	False	True	True	False		True
UniRef100_A0A7Y4ISE5	UniRef100_A0A7Y4ISE5_0	1	89	False	True	True	True	False	True	False	False		True
UniRef100_A0A402BNI7	UniRef100_A0A402BNI7_0	75	162	False	True	True	False	True	True	False	False		True
UniRef100_A0A2T3QLA8	UniRef100_A0A2T3QLA8_0	1	106	False	True	True	True	True	True	True	False		True
UniRef100_A0A268JFZ7	UniRef100_A0A268JFZ7_0	10	102	False	True	True	True	False	False	False	False		True
UniRef100_A0A350XDQ7	UniRef100_A0A350XDQ7_0	49	140	False	True	True	True	False	True	True	False		True
UniRef100_A0A0U1DVV8	UniRef100_A0A0U1DVV8_0	1	86	False	True	True	False	True	False	False	False		True
UniRef100_A0A0F0HUD6	UniRef100_A0A0F0HUD6_0	3	98	False	True	True	True	False	False	False	False		True
UniRef100_A0A1V2M9S9	UniRef100_A0A1V2M9S9_0	3	106	False	True	True	False	False	True	True	False		True
UniRef100_A0A133ZVF5	UniRef100_A0A133ZVF5_0	1	85	False	True	True	True	True	True	True	False		True
UniRef100_G6C2C5	UniRef100_G6C2C5_0	1	106	False	True	True	True	False	False	False	False		True
UniRef100_B9E0R3	UniRef100_B9E0R3_0	7	118	False	True	True	True	True	False	False	False		True
UniRef100_A0A2N5GYD4	UniRef100_A0A2N5GYD4_0	10	102	False	True	True	False	False	False	False	False		True
UniRef100_W1SB97	UniRef100_W1SB97_0	9	100	False	True	True	True	False	False	False	False		True
UniRef100_A0A2N5GYE4	UniRef100_A0A2N5GYE4_0	1	83	False	True	True	False	False	False	False	False		True
UniRef100_A0A329EKI4	UniRef100_A0A329EKI4_0	1	83	False	True	True	False	False	False	False	False		True
UniRef100_A0A7X2J1X3	UniRef100_A0A7X2J1X3_0	1	94	False	True	True	False	False	False	False	False		True
UniRef100_A0A525BZG7	UniRef100_A0A525BZG7_0	1	103	False	True	True	True	True	True	True	False		True
UniRef100_A0A6L9M3S1	UniRef100_A0A6L9M3S1_0	1	103	False	True	True	True	True	True	True	False		True
UniRef100_A0A7K1KKN6	UniRef100_A0A7K1KKN6_0	1	99	False	True	True	True	True	True	True	False		True
UniRef100_A0A7Y3YIH7	UniRef100_A0A7Y3YIH7_0	1	105	False	True	True	True	False	True	False	False		True
UniRef100_V5FLL5	UniRef100_V5FLL5_0	1	106	False	True	True	True	False	True	True	False		True
UniRef100_A0A517DZW5	UniRef100_A0A517DZW5_0	73	160	False	True	True	False	True	True	False	False		True
UniRef100_I9L501	UniRef100_I9L501_0	86	174	False	True	True	True	True	True	False	False		True
UniRef100_A0A1Y4D695	UniRef100_A0A1Y4D695_0	1	85	False	True	True	False	True	True	False	False		True
UniRef100_B8J1P3	UniRef100_B8J1P3_0	4	86	False	True	True	False	True	True	False	False		True
UniRef100_A0A6P1KZQ3	UniRef100_A0A6P1KZQ3_0	28	130	False	True	True	False	False	False	False	False		True
UniRef100_A0A0J6WX70	UniRef100_A0A0J6WX70_0	2	91	False	True	True	False	True	True	False	False		True
UniRef100_H1DBB7	UniRef100_H1DBB7_0	4	88	False	True	True	True	False	True	True	False		True
UniRef100_A0A3D2GWZ7	UniRef100_A0A3D2GWZ7_0	6	80	False	True	True	False	False	False	True	False		True
UniRef100_A0A3M2AQT3	UniRef100_A0A3M2AQT3_0	1	66	False	True	True	True	False	False	False	False		True
UniRef100_A0A7C2N798	UniRef100_A0A7C2N798_0	1	70	False	True	True	True	False	False	False	False		True
UniRef100_A0A0D8IAB8	UniRef100_A0A0D8IAB8_0	1	84	False	True	True	False	False	False	False	False		True
UniRef100_A0A251Z9T8	UniRef100_A0A251Z9T8_0	10	99	False	True	True	False	True	True	False	False		True
UniRef100_A0A661SED5	UniRef100_A0A661SED5_0	2	90	False	True	True	False	False	True	True	False		True
UniRef100_A0A173YFQ2	UniRef100_A0A173YFQ2_0	8	107	False	True	True	False	True	False	False	False		True
UniRef100_A0A0R1M1U4	UniRef100_A0A0R1M1U4_0	8	95	False	True	True	True	False	True	False	False		True
UniRef100_A0A2C4QZG5	UniRef100_A0A2C4QZG5_0	13	102	False	True	True	False	True	True	False	False		True
UniRef100_A0A133SC03	UniRef100_A0A133SC03_0	2	91	False	True	True	False	True	True	False	False		True
UniRef100_A0A173W748	UniRef100_A0A173W748_0	8	97	False	True	True	False	True	True	False	False		True
UniRef100_A0A1H3XZM9	UniRef100_A0A1H3XZM9_0	8	97	False	True	True	False	True	True	False	False		True
UniRef100_A0A1W2CPC7	UniRef100_A0A1W2CPC7_0	11	100	False	True	True	False	True	True	False	False		True
UniRef100_A0A357Y5L1	UniRef100_A0A357Y5L1_0	8	97	False	True	True	False	True	True	False	False		True
UniRef100_A0A3D0X4A0	UniRef100_A0A3D0X4A0_0	8	97	False	True	True	False	True	True	False	False		True
UniRef100_A0A411ZZA8	UniRef100_A0A411ZZA8_0	2	91	False	True	True	False	False	False	False	False		True
UniRef100_A0A414NUD3	UniRef100_A0A414NUD3_0	8	97	False	True	True	False	True	True	False	False		True
UniRef100_A0A848BRU7	UniRef100_A0A848BRU7_0	1	90	False	True	True	False	True	True	False	False		True
UniRef100_E0P1E4	UniRef100_E0P1E4_0	18	111	False	True	True	False	True	True	False	False		True
UniRef100_E2ZBQ0	UniRef100_E2ZBQ0_0	1	90	False	True	True	False	True	True	True	False		True
UniRef100_F5RIY2	UniRef100_F5RIY2_0	10	99	False	True	True	True	False	False	False	False		True
UniRef100_G9YJT3	UniRef100_G9YJT3_0	2	91	False	True	True	True	True	True	False	False		True
UniRef100_J5I023	UniRef100_J5I023_0	34	123	False	True	True	False	True	True	False	False		True
UniRef100_K9CWZ9	UniRef100_K9CWZ9_0	10	99	False	True	True	False	True	True	False	False		True
UniRef100_U2LTQ4	UniRef100_U2LTQ4_0	13	99	False	True	True	False	True	True	False	False		True
UniRef100_U7UH61	UniRef100_U7UH61_0	1	90	False	True	True	False	True	True	False	False		True
UniRef100_A0A4T2ADN0	UniRef100_A0A4T2ADN0_0	1	103	False	True	True	True	True	False	False	False		True
UniRef100_L0DVC0	UniRef100_L0DVC0_0	1	111	False	True	True	False	False	False	False	False		True
UniRef100_A0A1E3VP17	UniRef100_A0A1E3VP17_0	1	78	False	True	True	False	True	False	True	False		True
UniRef100_A0A421DKM0	UniRef100_A0A421DKM0_0	1	96	False	True	True	False	False	False	False	False		True
UniRef100_A0A6B8K8S8	UniRef100_A0A6B8K8S8_0	152	233	False	True	True	False	True	False	False	False		True
UniRef100_H1DBC0	UniRef100_H1DBC0_0	6	81	False	True	True	False	False	False	False	False		True
UniRef100_A0A5C9CIW9	UniRef100_A0A5C9CIW9_0	6	94	False	True	True	False	False	False	False	False		True
UniRef100_A0A1Q4RFW8	UniRef100_A0A1Q4RFW8_0	1	87	False	True	True	True	True	False	False	False		True
UniRef100_A0A7V9D4S6	UniRef100_A0A7V9D4S6_0	8	100	False	True	True	False	False	False	False	False		True
UniRef100_A0A7W1HYC2	UniRef100_A0A7W1HYC2_1	1	80	False	True	True	False	False	False	False	False		True
UniRef100_A0A7W1HYC2	UniRef100_A0A7W1HYC2_0	96	177	False	True	True	True	False	False	False	False		True
UniRef100_A0A8B5WVN7	UniRef100_A0A8B5WVN7_0	9	114	False	True	True	True	False	False	False	False		True
UniRef100_A0A3D1UCG3	UniRef100_A0A3D1UCG3_0	1	90	False	True	True	True	True	False	False	False		True
UniRef100_A0A1H3JT92	UniRef100_A0A1H3JT92_0	25	112	False	True	True	True	False	False	False	False		True
UniRef100_A0A1G7URQ6	UniRef100_A0A1G7URQ6_0	13	122	False	True	True	True	True	False	True	False		True
UniRef100_A0A402AB82	UniRef100_A0A402AB82_0	2	71	False	True	True	False	False	False	False	False		True
UniRef100_R5Q7W6	UniRef100_R5Q7W6_0	1	81	False	True	True	True	False	False	False	False		True
UniRef100_A0A1Y6D2A9	UniRef100_A0A1Y6D2A9_0	1	89	False	True	True	False	True	False	False	False		True
UniRef100_A0A1Z4L933	UniRef100_A0A1Z4L933_0	11	90	False	True	True	False	False	False	False	False		True
UniRef100_A0A2W5ZGY9	UniRef100_A0A2W5ZGY9_0	5	93	False	True	True	True	False	False	False	False		True
UniRef100_A0A5C9CDL1	UniRef100_A0A5C9CDL1_0	12	85	False	True	True	False	False	False	False	False		True
UniRef100_A0A7C3KGX9	UniRef100_A0A7C3KGX9_0	8	77	False	True	True	False	False	False	False	False		True
UniRef100_C6WBS5	UniRef100_C6WBS5_0	12	102	False	True	True	False	False	False	False	False		True
UniRef100_C9N0P2	UniRef100_C9N0P2_0	5	88	False	True	True	False	False	False	False	False		True
UniRef100_A0A4U1MMA2	UniRef100_A0A4U1MMA2_0	1	83	False	True	True	False	False	False	False	False		True
UniRef100_D5DEZ8	UniRef100_D5DEZ8_0	1	83	False	True	True	False	False	False	False	False		True
UniRef100_A0A1G9GYR3	UniRef100_A0A1G9GYR3_0	1	102	False	True	True	True	False	False	True	False		True
UniRef100_A0A1M7YR52	UniRef100_A0A1M7YR52_0	1	106	False	True	True	True	True	True	True	False		True
UniRef100_A0A1N6FUM4	UniRef100_A0A1N6FUM4_0	1	102	False	True	True	True	False	False	True	False		True
UniRef100_A0A349HFF9	UniRef100_A0A349HFF9_0	1	103	False	True	True	False	False	True	False	False		True
UniRef100_A0A454CY31	UniRef100_A0A454CY31_0	1	105	False	True	True	True	False	True	False	False		True
UniRef100_A0A5N3S238	UniRef100_A0A5N3S238_0	1	105	False	True	True	True	True	True	False	False		True
UniRef100_A0A6L5NYF1	UniRef100_A0A6L5NYF1_0	1	106	False	True	True	True	True	True	True	False		True
UniRef100_A0A350Y0T1	UniRef100_A0A350Y0T1_0	6	95	False	True	True	False	False	False	False	False		True
UniRef100_A0A2R4GU04	UniRef100_A0A2R4GU04_0	3	83	False	True	True	False	False	False	False	False		True
UniRef100_A0A7W8C118	UniRef100_A0A7W8C118_0	4	86	False	True	True	False	True	True	False	False		True
UniRef100_A0A272EP38	UniRef100_A0A272EP38_0	1	98	False	True	True	True	True	False	False	False		True
UniRef100_C8PMT6	UniRef100_C8PMT6_0	1	92	False	True	True	False	False	True	False	False		True
UniRef100_H7EPU2	UniRef100_H7EPU2_0	1	91	False	True	True	False	False	True	False	False		True
UniRef100_I0XAP1	UniRef100_I0XAP1_0	1	90	False	True	True	False	False	True	True	False		True
UniRef100_U2LWP6	UniRef100_U2LWP6_0	1	90	False	True	True	False	False	True	False	False		True
UniRef100_A0A317MWG6	UniRef100_A0A317MWG6_0	1	103	False	True	True	True	True	False	False	False		True
UniRef100_K1JMJ9	UniRef100_K1JMJ9_0	1	83	False	True	True	False	False	False	False	False		True
UniRef100_C6E4A6	UniRef100_C6E4A6_1	1	84	False	True	True	False	False	False	False	False		True
UniRef100_A0A3P1Y4U1	UniRef100_A0A3P1Y4U1_0	1	74	False	True	True	False	False	True	False	False		True
UniRef100_D1Y5F1	UniRef100_D1Y5F1_0	1	77	False	True	True	False	False	False	False	False		True
UniRef100_D4M9A0	UniRef100_D4M9A0_0	1	82	False	True	True	False	False	False	False	False		True
UniRef100_A0A1I0XAL3	UniRef100_A0A1I0XAL3_0	75	164	False	True	True	False	False	True	False	False		True
UniRef100_A0A1I6YVZ7	UniRef100_A0A1I6YVZ7_0	72	159	False	True	True	False	False	True	False	False		True
UniRef100_A0A1M6SSW4	UniRef100_A0A1M6SSW4_0	73	160	False	True	True	False	False	True	False	False		True
UniRef100_A0A415R764	UniRef100_A0A415R764_0	76	162	False	True	True	False	False	True	False	False		True
UniRef100_A0A4R1BET3	UniRef100_A0A4R1BET3_0	1	111	False	True	True	True	True	True	True	False		True
UniRef100_A0A6M1Y7C6	UniRef100_A0A6M1Y7C6_0	1	111	False	True	True	False	False	False	False	False		True
UniRef100_A0A800C618	UniRef100_A0A800C618_0	1	102	False	True	True	False	False	False	False	False		True
UniRef100_R7C359	UniRef100_R7C359_0	1	81	False	True	True	False	False	False	False	False		True
UniRef100_A0A220XV70	UniRef100_A0A220XV70_0	8	90	False	True	True	True	False	False	False	False		True
UniRef100_R7I6S5	UniRef100_R7I6S5_0	5	80	False	True	True	False	False	False	False	False		True
UniRef100_A0A2G6NJ81	UniRef100_A0A2G6NJ81_0	1	109	False	True	True	False	True	False	False	False		True
UniRef100_A0A2G6NJD9	UniRef100_A0A2G6NJD9_0	1	111	False	True	True	False	True	False	True	False		True
UniRef100_A0A7V5KUD8	UniRef100_A0A7V5KUD8_0	1	116	False	True	True	False	True	False	False	False		True
UniRef100_A0A1Z4TIR0	UniRef100_A0A1Z4TIR0_0	30	117	False	True	True	True	True	False	True	False		True
UniRef100_A0A1Z4TIR0	UniRef100_A0A1Z4TIR0_1	335	436	False	True	True	False	False	False	False	False		True
UniRef100_A0A1Z4TIR0	UniRef100_A0A1Z4TIR0_2	139	226	False	True	False	False	False	False	False	False		True
UniRef100_A0A7X7PCU4	UniRef100_A0A7X7PCU4_0	1	90	False	True	True	True	False	False	False	False		True
UniRef100_A0A6B1PT74	UniRef100_A0A6B1PT74_0	1	87	False	True	True	True	False	False	False	False		True
UniRef100_A0A412NZK5	UniRef100_A0A412NZK5_0	1	76	False	True	True	False	False	False	False	False		True
UniRef100_A0A2K9EX83	UniRef100_A0A2K9EX83_0	30	120	False	True	True	False	False	False	False	False		True
UniRef100_A0A2M9KQM5	UniRef100_A0A2M9KQM5_0	18	104	False	True	True	False	False	False	False	False		True
UniRef100_A0A345T3B2	UniRef100_A0A345T3B2_0	15	103	False	True	True	True	False	False	False	False		True
UniRef100_A0A3N1TC13	UniRef100_A0A3N1TC13_0	33	119	False	True	True	False	False	False	False	False		True
UniRef100_A0A5J6HY56	UniRef100_A0A5J6HY56_0	22	108	False	True	True	False	False	False	False	False		True
UniRef100_A0A649UR99	UniRef100_A0A649UR99_0	13	98	False	True	True	False	False	False	False	False		True
UniRef100_A0A6G4WXH4	UniRef100_A0A6G4WXH4_0	22	112	False	True	True	False	False	False	False	False		True
UniRef100_A0A7G1NVP6	UniRef100_A0A7G1NVP6_0	30	120	False	True	True	False	False	False	False	False		True
UniRef100_A0A7W9UPX6	UniRef100_A0A7W9UPX6_0	17	103	False	True	True	False	False	False	False	False		True
UniRef100_V6K9Z8	UniRef100_V6K9Z8_0	21	108	False	True	True	False	False	False	False	False		True
UniRef100_A0A2A5HBM4	UniRef100_A0A2A5HBM4_0	13	90	False	True	True	False	False	False	False	False		True
UniRef100_A0A1H6HHG5	UniRef100_A0A1H6HHG5_0	92	174	False	True	True	False	False	True	True	False		True
UniRef100_A0A1I6YWD9	UniRef100_A0A1I6YWD9_0	49	123	False	True	True	False	False	True	True	False		True
UniRef100_A0A1M6SSL7	UniRef100_A0A1M6SSL7_0	86	164	False	True	True	True	False	True	True	False		True
UniRef100_A0A1Y4CHG4	UniRef100_A0A1Y4CHG4_0	59	136	False	True	True	True	False	True	False	False		True
UniRef100_A0A2J8BAF9	UniRef100_A0A2J8BAF9_0	56	133	False	True	True	False	False	True	False	False		True
UniRef100_A0A5D6WGQ3	UniRef100_A0A5D6WGQ3_0	37	112	False	True	True	False	False	True	True	False		True
UniRef100_U2KE12	UniRef100_U2KE12_0	143	220	False	True	True	False	False	False	True	False		True
UniRef100_U2SSM1	UniRef100_U2SSM1_0	48	122	False	True	True	False	False	True	True	False		True
UniRef100_A0A520YX31	UniRef100_A0A520YX31_0	1	81	False	True	True	True	True	False	False	False		True
UniRef100_A0A193BV58	UniRef100_A0A193BV58_0	16	90	False	True	True	False	False	False	False	False		True
UniRef100_A0A649UQB4	UniRef100_A0A649UQB4_0	16	90	False	True	True	False	False	False	False	False		True
UniRef100_A0A1U7H9L4	UniRef100_A0A1U7H9L4_0	13	90	False	True	True	False	False	False	True	False		True
UniRef100_A0A844MSH7	UniRef100_A0A844MSH7_0	13	90	False	True	True	False	False	True	False	False		True
UniRef100_A0A6N7WZY0	UniRef100_A0A6N7WZY0_0	7	107	False	True	True	True	False	False	True	False		True
UniRef100_A0A2C6WG84	UniRef100_A0A2C6WG84_0	11	96	False	True	True	False	False	False	False	False		True
UniRef100_A0A1E7GRD2	UniRef100_A0A1E7GRD2_0	1	82	False	True	True	True	True	False	False	False		True
UniRef100_A0A3N5YHQ1	UniRef100_A0A3N5YHQ1_0	22	117	False	True	True	True	True	False	False	False		True
UniRef100_F4EYX6	UniRef100_F4EYX6_0	104	212	False	True	True	False	False	False	False	False		True
UniRef100_A0A6B8M995	UniRef100_A0A6B8M995_0	9	83	False	True	True	False	False	False	False	False		True
UniRef100_A0A231P397	UniRef100_A0A231P397_0	1	75	False	True	True	True	False	False	False	False		True
UniRef100_A0A317QMS6	UniRef100_A0A317QMS6_0	111	185	False	True	True	True	True	True	True	False		True
UniRef100_A0A662ZDM6	UniRef100_A0A662ZDM6_0	9	96	False	True	True	True	False	True	True	False		True
UniRef100_A0A442HNP9	UniRef100_A0A442HNP9_0	1	77	False	True	True	False	False	False	False	False		True
UniRef100_A0A1G8PYM7	UniRef100_A0A1G8PYM7_0	1	84	False	True	True	False	False	False	False	False		True
UniRef100_A0A6L5NZ91	UniRef100_A0A6L5NZ91_0	1	84	False	True	True	False	False	False	False	False		True
UniRef100_A0A7I6ZGL5	UniRef100_A0A7I6ZGL5_0	1	84	False	True	True	False	False	False	False	False		True
UniRef100_V5HMV8	UniRef100_V5HMV8_0	7	93	False	True	True	True	False	False	False	False		True
UniRef100_A0A2V3VV59	UniRef100_A0A2V3VV59_0	15	91	False	True	True	False	False	False	False	False		True
UniRef100_A0A1W6MQH6	UniRef100_A0A1W6MQH6_0	86	167	False	True	True	True	False	True	False	False		True
UniRef100_K6TBU3	UniRef100_K6TBU3_0	1	83	False	True	True	False	True	True	True	False		True
UniRef100_A0A1J0DAU2	UniRef100_A0A1J0DAU2_0	13	101	False	True	True	True	False	False	False	False		True
UniRef100_A0A6J4PLA5	UniRef100_A0A6J4PLA5_1	4	82	False	True	True	False	False	False	False	False		True
UniRef100_A0A6J4PLA5	UniRef100_A0A6J4PLA5_0	96	181	False	True	True	True	False	False	False	False		True
UniRef100_M1WSG4	UniRef100_M1WSG4_0	1	96	False	True	True	False	False	False	False	False		True
UniRef100_K6TX37	UniRef100_K6TX37_0	1	76	False	True	True	True	False	False	False	False		True
UniRef100_A0A1W2DQF6	UniRef100_A0A1W2DQF6_0	4	89	False	True	True	False	False	False	False	False		True
UniRef100_A0A3M2H0X3	UniRef100_A0A3M2H0X3_0	1	66	False	True	True	False	False	False	False	False		True
UniRef100_A0A1G7LTW7	UniRef100_A0A1G7LTW7_0	1	73	False	True	True	False	False	False	False	False		True
UniRef100_A0A2R3JP28	UniRef100_A0A2R3JP28_0	11	76	False	True	True	False	False	True	False	False		True
UniRef100_A0A2S9PN60	UniRef100_A0A2S9PN60_0	46	120	False	True	True	True	False	False	True	False		True
UniRef100_A0A133SC07	UniRef100_A0A133SC07_0	36	114	False	True	True	False	False	True	True	False		True
UniRef100_A0A0D8ICQ0	UniRef100_A0A0D8ICQ0_0	1	81	False	True	True	False	True	True	False	False		True
UniRef100_A0A3S1CRY9	UniRef100_A0A3S1CRY9_0	1	89	False	True	True	False	True	False	True	False		True
UniRef100_A0A349DCI7	UniRef100_A0A349DCI7_0	1	73	False	True	True	False	False	False	False	False		True
UniRef100_C7ND24	UniRef100_C7ND24_0	1	79	False	True	True	False	False	False	False	False		True
UniRef100_A0A4P7ZUD3	UniRef100_A0A4P7ZUD3_0	13	96	False	True	True	False	False	True	False	False		True
UniRef100_H8GBI8	UniRef100_H8GBI8_0	34	107	False	True	True	True	True	True	True	False		True
UniRef100_B6G0V3	UniRef100_B6G0V3_0	5	116	False	True	True	True	False	False	False	False		True
UniRef100_A0A140K986	UniRef100_A0A140K986_0	4	91	False	True	True	False	False	False	False	False		True
UniRef100_A0A4V2JN11	UniRef100_A0A4V2JN11_0	13	86	False	True	True	False	False	False	False	False		True
UniRef100_A0A6N7XCD2	UniRef100_A0A6N7XCD2_0	9	86	False	True	True	False	True	False	True	False		True
UniRef100_A0A1V3XWG7	UniRef100_A0A1V3XWG7_0	1	76	False	True	True	True	False	False	False	False		True
UniRef100_C3WA84	UniRef100_C3WA84_0	1	80	False	True	True	True	False	False	False	False		True
UniRef100_A0A0J1GRU0	UniRef100_A0A0J1GRU0_0	6	95	False	True	True	True	True	True	False	False		True
UniRef100_A0A1C3ES30	UniRef100_A0A1C3ES30_0	1	96	False	True	True	False	False	False	False	False		True
UniRef100_A0A2T3NP43	UniRef100_A0A2T3NP43_0	7	93	False	True	True	False	False	False	False	False		True
UniRef100_A0A377PH96	UniRef100_A0A377PH96_0	1	84	False	True	True	True	False	False	False	False		True
UniRef100_A0A411PH51	UniRef100_A0A411PH51_0	1	84	False	True	True	True	False	False	False	False		True
UniRef100_A0A6H1UBL4	UniRef100_A0A6H1UBL4_0	1	84	False	True	True	False	False	False	False	False		True
UniRef100_A0A7Y3YI97	UniRef100_A0A7Y3YI97_0	1	84	False	True	True	False	False	False	False	False		True
UniRef100_M4U2A3	UniRef100_M4U2A3_0	1	84	False	True	True	True	False	True	False	False		True
UniRef100_H8MF64	UniRef100_H8MF64_0	1	89	False	True	True	True	False	False	False	False		True
UniRef100_X8A7C9	UniRef100_X8A7C9_0	1	80	False	True	True	False	False	False	False	False		True
UniRef100_A0A6H2D0M9	UniRef100_A0A6H2D0M9_0	1	96	False	True	True	False	False	False	False	False		True
UniRef100_G5GZN3	UniRef100_G5GZN3_0	10	98	False	True	True	False	True	True	False	False		True
UniRef100_A0A222P823	UniRef100_A0A222P823_0	1	108	False	True	True	True	False	False	False	False		True
UniRef100_A0A7T8V3V7	UniRef100_A0A7T8V3V7_0	1	82	False	True	True	True	False	False	False	False		True
UniRef100_A0A4Y8YRF7	UniRef100_A0A4Y8YRF7_0	1	107	False	True	True	False	False	False	False	False		True
UniRef100_U2TEY8	UniRef100_U2TEY8_0	414	494	False	True	True	False	False	True	False	False		True
UniRef100_B6WXX1	UniRef100_B6WXX1_0	187	277	False	True	True	False	False	False	False	False		True
UniRef100_A0A267MLH6	UniRef100_A0A267MLH6_0	1	81	False	True	True	True	True	True	False	False		True
UniRef100_A0A1G1D784	UniRef100_A0A1G1D784_0	1	80	False	True	True	False	False	False	False	False		True
UniRef100_A0A1G1H065	UniRef100_A0A1G1H065_0	1	75	False	True	True	False	False	False	False	False		True
UniRef100_A0A2R5FHR6	UniRef100_A0A2R5FHR6_0	174	274	False	True	True	False	True	False	False	False		True
